service_id,date,exception_type
096-78-2115062025-WIK#GRJ,20250627,2
096-78-2115082025-WIK#GRJ,20250814,2
096-80-2130062025-WIK#GRJ,20250611,2
096-80-2130062025-WIK#GRJ,20250612,2
096-80-2130062025-WIK#GRJ,20250616,2
096-80-2130062025-WIK#GRJ,20250620,2
096-80-2130062025-WIK#GRJ,20250623,2
096-80-2130062025-WIK#GRJ,20250625,2
096-80-2130062025-WIK#GRJ,20250626,2
096-80-2130082025-WIK#GRJ,20250807,2
096-80-2130082025-WIK#GRJ,20250821,2
096-80-2130082025-WIK#GRJ,20250828,2
096-8-0430062025-WIW#GRJ,20250619,2
096-8-0430082025-WIW#GRJ,20250815,2
096-9-0500062025-GRJ#WIW,20250609,2
096-9-0500062025-GRJ#WIW,20250615,2
096-9-0500062025-GRJ#WIW,20250622,2
096-9-0500062025-GRJ#WIW,20250629,2
099-7-0415102025-M#PQB,20251007,2
099-7-0415102025-M#PQB,20251008,2
099-7-0415102025-M#PQB,20251014,2
099-7-0415102025-M#PQB,20251015,2
099-7-0515112025-M#PQB,20251104,2
099-7-0515112025-M#PQB,20251118,2
099-7-0515112025-M#PQB,20251125,2
099-8-0840072025-PQB#M,20250702,2
099-8-0840072025-PQB#M,20250703,2
099-8-0840102025-PQB#M,20251008,2
099-8-0840102025-PQB#M,20251009,2
099-8-0840102025-PQB#M,20251015,2
099-8-0840102025-PQB#M,20251016,2
099-8-0940112025-PQB#M,20251105,2
099-8-0940112025-PQB#M,20251119,2
099-8-0940112025-PQB#M,20251126,2
1000-1-0530102025-LBO#PGA,20251008,2
1000-1-0530102025-LBO#PGA,20251009,2
1000-1-0530102025-LBO#PGA,20251015,2
1000-1-0530102025-LBO#PGA,20251016,2
1000-1-0530102025-LBO#PGA,20251022,2
1000-1-0530102025-LBO#PGA,20251023,2
1000-11-1030102025-LBO#PGA,20251008,2
1000-11-1030102025-LBO#PGA,20251009,2
1000-11-1030102025-LBO#PGA,20251015,2
1000-11-1030102025-LBO#PGA,20251016,2
1000-11-1030102025-LBO#PGA,20251022,2
1000-11-1030102025-LBO#PGA,20251023,2
1000-15-1230102025-LBO#PGA,20251008,2
1000-15-1230102025-LBO#PGA,20251009,2
1000-15-1230102025-LBO#PGA,20251015,2
1000-15-1230102025-LBO#PGA,20251016,2
1000-15-1230102025-LBO#PGA,20251022,2
1000-15-1230102025-LBO#PGA,20251023,2
1000-17-1330102025-LBO#PGA,20251008,2
1000-17-1330102025-LBO#PGA,20251009,2
1000-17-1330102025-LBO#PGA,20251015,2
1000-17-1330102025-LBO#PGA,20251016,2
1000-17-1330102025-LBO#PGA,20251022,2
1000-17-1330102025-LBO#PGA,20251023,2
1000-19-1430102025-LBO#PGA,20251008,2
1000-19-1430102025-LBO#PGA,20251009,2
1000-19-1430102025-LBO#PGA,20251015,2
1000-19-1430102025-LBO#PGA,20251016,2
1000-19-1430102025-LBO#PGA,20251022,2
1000-19-1430102025-LBO#PGA,20251023,2
1000-21-1530102025-LBO#PGA,20251008,2
1000-21-1530102025-LBO#PGA,20251009,2
1000-21-1530102025-LBO#PGA,20251015,2
1000-21-1530102025-LBO#PGA,20251016,2
1000-21-1530102025-LBO#PGA,20251022,2
1000-21-1530102025-LBO#PGA,20251023,2
1000-29-1930102025-LBO#PGA,20251008,2
1000-29-1930102025-LBO#PGA,20251009,2
1000-29-1930102025-LBO#PGA,20251015,2
1000-29-1930102025-LBO#PGA,20251016,2
1000-29-1930102025-LBO#PGA,20251022,2
1000-29-1930102025-LBO#PGA,20251023,2
1000-32-0530102025-PGA#LBO,20251008,2
1000-32-0530102025-PGA#LBO,20251009,2
1000-32-0530102025-PGA#LBO,20251015,2
1000-32-0530102025-PGA#LBO,20251016,2
1000-32-0530102025-PGA#LBO,20251022,2
1000-32-0530102025-PGA#LBO,20251023,2
1000-40-0930102025-PGA#LBO,20251008,2
1000-40-0930102025-PGA#LBO,20251009,2
1000-40-0930102025-PGA#LBO,20251015,2
1000-40-0930102025-PGA#LBO,20251016,2
1000-40-0930102025-PGA#LBO,20251022,2
1000-40-0930102025-PGA#LBO,20251023,2
1000-42-1030102025-PGA#LBO,20251008,2
1000-42-1030102025-PGA#LBO,20251009,2
1000-42-1030102025-PGA#LBO,20251015,2
1000-42-1030102025-PGA#LBO,20251016,2
1000-42-1030102025-PGA#LBO,20251022,2
1000-42-1030102025-PGA#LBO,20251023,2
1000-46-1230102025-PGA#LBO,20251008,2
1000-46-1230102025-PGA#LBO,20251009,2
1000-46-1230102025-PGA#LBO,20251015,2
1000-46-1230102025-PGA#LBO,20251016,2
1000-46-1230102025-PGA#LBO,20251022,2
1000-46-1230102025-PGA#LBO,20251023,2
1000-48-1330102025-PGA#LBO,20251008,2
1000-48-1330102025-PGA#LBO,20251009,2
1000-48-1330102025-PGA#LBO,20251015,2
1000-48-1330102025-PGA#LBO,20251016,2
1000-48-1330102025-PGA#LBO,20251022,2
1000-48-1330102025-PGA#LBO,20251023,2
1000-50-1430102025-PGA#LBO,20251008,2
1000-50-1430102025-PGA#LBO,20251009,2
1000-50-1430102025-PGA#LBO,20251015,2
1000-50-1430102025-PGA#LBO,20251016,2
1000-50-1430102025-PGA#LBO,20251022,2
1000-50-1430102025-PGA#LBO,20251023,2
1000-52-1530102025-PGA#LBO,20251008,2
1000-52-1530102025-PGA#LBO,20251009,2
1000-52-1530102025-PGA#LBO,20251015,2
1000-52-1530102025-PGA#LBO,20251016,2
1000-52-1530102025-PGA#LBO,20251022,2
1000-52-1530102025-PGA#LBO,20251023,2
1000-60-1930102025-PGA#LBO,20251008,2
1000-60-1930102025-PGA#LBO,20251009,2
1000-60-1930102025-PGA#LBO,20251015,2
1000-60-1930102025-PGA#LBO,20251016,2
1000-60-1930102025-PGA#LBO,20251022,2
1000-60-1930102025-PGA#LBO,20251023,2
1000-9-0930102025-LBO#PGA,20251008,2
1000-9-0930102025-LBO#PGA,20251009,2
1000-9-0930102025-LBO#PGA,20251015,2
1000-9-0930102025-LBO#PGA,20251016,2
1000-9-0930102025-LBO#PGA,20251022,2
1000-9-0930102025-LBO#PGA,20251023,2
1000B-12-1005102025-PGA#LBO,20251008,2
1000B-12-1005102025-PGA#LBO,20251009,2
1000B-12-1005102025-PGA#LBO,20251015,2
1000B-12-1005102025-PGA#LBO,20251016,2
1000B-12-1005102025-PGA#LBO,20251022,2
1000B-12-1005102025-PGA#LBO,20251023,2
1000B-53-1605102025-LBO#PGA,20251008,2
1000B-53-1605102025-LBO#PGA,20251009,2
1000B-53-1605102025-LBO#PGA,20251015,2
1000B-53-1605102025-LBO#PGA,20251016,2
1000B-53-1605102025-LBO#PGA,20251022,2
1000B-53-1605102025-LBO#PGA,20251023,2
1001-10-1425102025-BRR#LBO,20251008,2
1001-10-1425102025-BRR#LBO,20251015,2
1001-10-1425102025-BRR#LBO,20251022,2
1001-11-1025102025-LBO#BRR,20251008,2
1001-11-1025102025-LBO#BRR,20251009,2
1001-11-1025102025-LBO#BRR,20251015,2
1001-11-1025102025-LBO#BRR,20251016,2
1001-11-1025102025-LBO#BRR,20251022,2
1001-11-1025102025-LBO#BRR,20251023,2
1001-1-1845102025-LBO#BRR,20251008,2
1001-1-1845102025-LBO#BRR,20251015,2
1001-1-1845102025-LBO#BRR,20251022,2
1001-12-1625102025-BRR#LBO,20251008,2
1001-12-1625102025-BRR#LBO,20251009,2
1001-12-1625102025-BRR#LBO,20251015,2
1001-12-1625102025-BRR#LBO,20251016,2
1001-12-1625102025-BRR#LBO,20251022,2
1001-12-1625102025-BRR#LBO,20251023,2
1001-4-1225102025-BRR#LBO,20251008,2
1001-4-1225102025-BRR#LBO,20251015,2
1001-4-1225102025-BRR#LBO,20251022,2
1001-9-0845102025-LBO#BRR,20251008,2
1001-9-0845102025-LBO#BRR,20251015,2
1001-9-0845102025-LBO#BRR,20251022,2
1003-3-1800102025-LBO#BRR,20251008,2
1003-3-1800102025-LBO#BRR,20251015,2
1003-3-1800102025-LBO#BRR,20251022,2
1003-4-1300102025-BRR#LBO,20251008,2
1003-4-1300102025-BRR#LBO,20251015,2
1003-4-1300102025-BRR#LBO,20251022,2
1003-7-0800102025-LBO#BRR,20251008,2
1003-7-0800102025-LBO#BRR,20251015,2
1003-7-0800102025-LBO#BRR,20251022,2
1003-8-1545102025-BRR#LBO,20251008,2
1003-8-1545102025-BRR#LBO,20251015,2
1003-8-1545102025-BRR#LBO,20251022,2
1004-11-1715102025-LBO#BRR,20251008,2
1004-11-1715102025-LBO#BRR,20251015,2
1004-11-1715102025-LBO#BRR,20251022,2
1004-12-1055102025-BRR#LBO,20251008,2
1004-12-1055102025-BRR#LBO,20251015,2
1004-12-1055102025-BRR#LBO,20251022,2
1004-2-0725102025-BRR#LBO,20251008,2
1004-2-0725102025-BRR#LBO,20251015,2
1004-2-0725102025-BRR#LBO,20251022,2
1004-3-1545102025-LBO#BRR,20251008,2
1004-3-1545102025-LBO#BRR,20251015,2
1004-3-1545102025-LBO#BRR,20251022,2
1005-12-1440102025-LBO#GMR,20251008,2
1005-12-1440102025-LBO#GMR,20251015,2
1005-12-1440102025-LBO#GMR,20251022,2
1005-9-0725102025-GMR#LBO,20251008,2
1005-9-0725102025-GMR#LBO,20251015,2
1005-9-0725102025-GMR#LBO,20251022,2
1006-3-1115102025-LBO#VDP,20251008,2
1006-3-1115102025-LBO#VDP,20251015,2
1006-3-1115102025-LBO#VDP,20251022,2
1006-4-1710102025-VDP#LBO,20251008,2
1006-4-1710102025-VDP#LBO,20251015,2
1006-4-1710102025-VDP#LBO,20251022,2
1006-5-1815102025-LBO#PGA,20251008,2
1006-5-1815102025-LBO#PGA,20251015,2
1006-5-1815102025-LBO#PGA,20251022,2
1006-6-1215102025-PGA#LBO,20251008,2
1006-6-1215102025-PGA#LBO,20251015,2
1006-6-1215102025-PGA#LBO,20251022,2
1007-5-1700102025-CAX#PGA,20251008,2
1007-5-1700102025-CAX#PGA,20251015,2
1007-5-1700102025-CAX#PGA,20251022,2
1007-6-1915102025-PGA#CAX,20251008,2
1007-6-1915102025-PGA#CAX,20251015,2
1007-6-1915102025-PGA#CAX,20251022,2
101-11-0700062025-FR#M,20250618,2
101-11-0700062025-FR#M,20250625,2
101-11-0700072025-FR#M,20250708,2
101-11-0700072025-FR#M,20250709,2
101-11-0700072025-FR#M,20250715,2
101-11-0700072025-FR#M,20250716,2
101-11-0700072025-FR#M,20250722,2
101-11-0700072025-FR#M,20250723,2
101-11-0700102025-FR#M,20251014,2
101-11-0700102025-FR#M,20251021,2
101-2-0530102025-RTL#FR,20251015,2
101-2-0530102025-RTL#FR,20251022,2
101-23-1005102025-FR#M,20251015,2
101-23-1005102025-FR#M,20251022,2
101-30-1405062025-M#FR,20250618,2
101-30-1405062025-M#FR,20250625,2
101-30-1405072025-M#FR,20250708,2
101-30-1405072025-M#FR,20250709,2
101-30-1405072025-M#FR,20250715,2
101-30-1405072025-M#FR,20250716,2
101-30-1405072025-M#FR,20250722,2
101-30-1405072025-M#FR,20250723,2
101-30-1405102025-M#FR,20251014,2
101-30-1405102025-M#FR,20251021,2
101-40-1755102025-M#RTL,20251015,2
101-40-1755102025-M#RTL,20251022,2
1010-1-0700102025-FAV#LBO,20251008,2
1010-1-0700102025-FAV#LBO,20251015,2
1010-1-0700102025-FAV#LBO,20251022,2
1010-16-1230102025-LBO#FAV,20251008,2
1010-16-1230102025-LBO#FAV,20251015,2
1010-16-1230102025-LBO#FAV,20251022,2
1010-18-1830102025-LBO#FAV,20251008,2
1010-18-1830102025-LBO#FAV,20251015,2
1010-18-1830102025-LBO#FAV,20251022,2
1010-22-0705102025-LBO#FAV,20251008,2
1010-22-0705102025-LBO#FAV,20251015,2
1010-22-0705102025-LBO#FAV,20251022,2
1010-5-1350102025-FAV#LBO,20251008,2
1010-5-1350102025-FAV#LBO,20251015,2
1010-5-1350102025-FAV#LBO,20251022,2
1010-7-1150102025-FAV#LBO,20251008,2
1010-7-1150102025-FAV#LBO,20251015,2
1010-7-1150102025-FAV#LBO,20251022,2
1012-14-0815102025-LBO#RLG,20251008,2
1012-14-0815102025-LBO#RLG,20251015,2
1012-14-0815102025-LBO#RLG,20251022,2
1012-16-1100102025-LBO#RLG,20251008,2
1012-16-1100102025-LBO#RLG,20251015,2
1012-16-1100102025-LBO#RLG,20251022,2
1012-19-1730102025-RLG#LBO,20251008,2
1012-19-1730102025-RLG#LBO,20251015,2
1012-19-1730102025-RLG#LBO,20251022,2
1012-21-1415102025-RLG#LBO,20251008,2
1012-21-1415102025-RLG#LBO,20251015,2
1012-21-1415102025-RLG#LBO,20251022,2
1012-22-0900102025-LBO#RLG,20251008,2
1012-22-0900102025-LBO#RLG,20251015,2
1012-22-0900102025-LBO#RLG,20251022,2
1012-23-0640102025-RLG#LBO,20251008,2
1012-23-0640102025-RLG#LBO,20251015,2
1012-23-0640102025-RLG#LBO,20251022,2
1012-24-1210102025-LBO#RLG,20251008,2
1012-24-1210102025-LBO#RLG,20251015,2
1012-24-1210102025-LBO#RLG,20251022,2
1012-5-0815102025-RLG#LBO,20251008,2
1012-5-0815102025-RLG#LBO,20251015,2
1012-5-0815102025-RLG#LBO,20251022,2
1012-8-1440102025-LBO#RLG,20251008,2
1012-8-1440102025-LBO#RLG,20251015,2
1012-8-1440102025-LBO#RLG,20251022,2
1012-9-1530102025-RLG#LBO,20251008,2
1012-9-1530102025-RLG#LBO,20251015,2
1012-9-1530102025-RLG#LBO,20251022,2
1014-10-1400062025-IHA#LBO,20250624,2
1014-10-1400062025-IHA#LBO,20250625,2
1014-10-1400092025-IHA#LBO,20250902,2
1014-10-1400092025-IHA#LBO,20250903,2
1014-10-1400092025-IHA#LBO,20250909,2
1014-10-1400092025-IHA#LBO,20250910,2
1014-10-1400092025-IHA#LBO,20250916,2
1014-10-1400092025-IHA#LBO,20250917,2
1014-7-1000062025-LBO#GUA,20250624,2
1014-7-1000062025-LBO#GUA,20250625,2
1014-7-1000092025-LBO#GUA,20250902,2
1014-7-1000092025-LBO#GUA,20250903,2
1014-7-1000092025-LBO#GUA,20250909,2
1014-7-1000092025-LBO#GUA,20250910,2
1014-7-1000092025-LBO#GUA,20250916,2
1014-7-1000092025-LBO#GUA,20250917,2
1014-8-1630062025-GUA#LBO,20250624,2
1014-8-1630062025-GUA#LBO,20250625,2
1014-8-1630092025-GUA#LBO,20250902,2
1014-8-1630092025-GUA#LBO,20250903,2
1014-8-1630092025-GUA#LBO,20250909,2
1014-8-1630092025-GUA#LBO,20250910,2
1014-8-1630092025-GUA#LBO,20250916,2
1014-8-1630092025-GUA#LBO,20250917,2
1014-9-0845062025-LBO#IHA,20250624,2
1014-9-0845062025-LBO#IHA,20250625,2
1014-9-0845092025-LBO#IHA,20250902,2
1014-9-0845092025-LBO#IHA,20250903,2
1014-9-0845092025-LBO#IHA,20250909,2
1014-9-0845092025-LBO#IHA,20250910,2
1014-9-0845092025-LBO#IHA,20250916,2
1014-9-0845092025-LBO#IHA,20250917,2
1015-10-1730092025-LBO#EVR,20250902,2
1015-10-1730092025-LBO#EVR,20250903,2
1015-10-1730092025-LBO#EVR,20250909,2
1015-10-1730092025-LBO#EVR,20250910,2
1015-10-1730092025-LBO#EVR,20250916,2
1015-10-1730092025-LBO#EVR,20250917,2
1015-1-0630092025-EVR#LBO,20250902,2
1015-1-0630092025-EVR#LBO,20250903,2
1015-1-0630092025-EVR#LBO,20250909,2
1015-1-0630092025-EVR#LBO,20250910,2
1015-1-0630092025-EVR#LBO,20250916,2
1015-1-0630092025-EVR#LBO,20250917,2
1015-17-0915092025-EVR#LBO,20250902,2
1015-17-0915092025-EVR#LBO,20250903,2
1015-17-0915092025-EVR#LBO,20250909,2
1015-17-0915092025-EVR#LBO,20250910,2
1015-17-0915092025-EVR#LBO,20250916,2
1015-17-0915092025-EVR#LBO,20250917,2
1015-18-0700092025-LBO#EVR,20250902,2
1015-18-0700092025-LBO#EVR,20250903,2
1015-18-0700092025-LBO#EVR,20250909,2
1015-18-0700092025-LBO#EVR,20250910,2
1015-18-0700092025-LBO#EVR,20250916,2
1015-18-0700092025-LBO#EVR,20250917,2
1015-19-1700092025-EVR#LBO,20250902,2
1015-19-1700092025-EVR#LBO,20250903,2
1015-19-1700092025-EVR#LBO,20250909,2
1015-19-1700092025-EVR#LBO,20250910,2
1015-19-1700092025-EVR#LBO,20250916,2
1015-19-1700092025-EVR#LBO,20250917,2
1015-20-1300092025-LBO#EVR,20250902,2
1015-20-1300092025-LBO#EVR,20250903,2
1015-20-1300092025-LBO#EVR,20250909,2
1015-20-1300092025-LBO#EVR,20250910,2
1015-20-1300092025-LBO#EVR,20250916,2
1015-20-1300092025-LBO#EVR,20250917,2
1015-4-0930092025-LBO#BEJ,20250902,2
1015-4-0930092025-LBO#BEJ,20250903,2
1015-4-0930092025-LBO#BEJ,20250909,2
1015-4-0930092025-LBO#BEJ,20250910,2
1015-4-0930092025-LBO#BEJ,20250916,2
1015-4-0930092025-LBO#BEJ,20250917,2
1015-7-1330092025-BEJ#LBO,20250902,2
1015-7-1330092025-BEJ#LBO,20250903,2
1015-7-1330092025-BEJ#LBO,20250909,2
1015-7-1330092025-BEJ#LBO,20250910,2
1015-7-1330092025-BEJ#LBO,20250916,2
1015-7-1330092025-BEJ#LBO,20250917,2
1016-2-0900102025-LBO#AJZ,20251008,2
1016-2-0900102025-LBO#AJZ,20251015,2
1016-2-0900102025-LBO#AJZ,20251022,2
1016-9-1500102025-AJZ#LBO,20251008,2
1016-9-1500102025-AJZ#LBO,20251015,2
1016-9-1500102025-AJZ#LBO,20251022,2
1017-13-1145102025-LEI#LBO,20251008,2
1017-13-1145102025-LEI#LBO,20251015,2
1017-13-1145102025-LEI#LBO,20251022,2
1017-14-0825102025-LXAP#LEI,20251008,2
1017-14-0825102025-LXAP#LEI,20251015,2
1017-14-0825102025-LXAP#LEI,20251022,2
1017-15-1935102025-LEI#LBO,20251008,2
1017-15-1935102025-LEI#LBO,20251015,2
1017-15-1935102025-LEI#LBO,20251022,2
1017-16-1655102025-LBO#LEI,20251008,2
1017-16-1655102025-LBO#LEI,20251015,2
1017-16-1655102025-LBO#LEI,20251022,2
1019-1-0515102025-LBO#BCA,20251008,2
1019-1-0515102025-LBO#BCA,20251015,2
1019-1-0515102025-LBO#BCA,20251022,2
1019-4-1300102025-BCA#LBO,20251008,2
1019-4-1300102025-BCA#LBO,20251015,2
1019-4-1300102025-BCA#LBO,20251022,2
1022-10-1300102025-BRR#LEI,20251008,2
1022-10-1300102025-BRR#LEI,20251015,2
1022-10-1300102025-BRR#LEI,20251022,2
1022-11-1730102025-LEI#BRR,20251008,2
1022-11-1730102025-LEI#BRR,20251015,2
1022-11-1730102025-LEI#BRR,20251022,2
1022-12-1600102025-BRR#LEI,20251008,2
1022-12-1600102025-BRR#LEI,20251015,2
1022-12-1600102025-BRR#LEI,20251022,2
1022-3-0635102025-MHD#BRR,20251008,2
1022-3-0635102025-MHD#BRR,20251015,2
1022-3-0635102025-MHD#BRR,20251022,2
1022-4-0745102025-BRR#LEI,20251008,2
1022-4-0745102025-BRR#LEI,20251015,2
1022-4-0745102025-BRR#LEI,20251022,2
1022-5-1530102025-LEI#BRR,20251008,2
1022-5-1530102025-LEI#BRR,20251015,2
1022-5-1530102025-LEI#BRR,20251022,2
1022-8-1230102025-BRR#MHD,20251008,2
1022-8-1230102025-BRR#MHD,20251015,2
1022-8-1230102025-BRR#MHD,20251022,2
1022-9-0830102025-LEI#BRR,20251008,2
1022-9-0830102025-LEI#BRR,20251015,2
1022-9-0830102025-LEI#BRR,20251022,2
1027-2-0540102025-AVI#LBO,20251008,2
1027-2-0540102025-AVI#LBO,20251015,2
1027-2-0540102025-AVI#LBO,20251022,2
1027-3-1050102025-LBO#AVI,20251008,2
1027-3-1050102025-LBO#AVI,20251015,2
1027-3-1050102025-LBO#AVI,20251022,2
1027-5-1515102025-LBO#AVI,20251008,2
1027-5-1515102025-LBO#AVI,20251015,2
1027-5-1515102025-LBO#AVI,20251022,2
1027-8-2015102025-AVI#LBO,20251008,2
1027-8-2015102025-AVI#LBO,20251015,2
1027-8-2015102025-AVI#LBO,20251022,2
1032-10-1125102025-FDF#LBO,20251008,2
1032-10-1125102025-FDF#LBO,20251015,2
1032-10-1125102025-FDF#LBO,20251022,2
1032-7-0630102025-LBO#FDF,20251008,2
1032-7-0630102025-LBO#FDF,20251015,2
1032-7-0630102025-LBO#FDF,20251022,2
1033A-3-1325062025-LBO#COI,20250610,2
1033A-4-1700062025-COI#LBO,20250610,2
1038-5-1440062025-GUA#PGA,20250624,2
1038-5-1440062025-GUA#PGA,20250625,2
1038-5-1440092025-GUA#PGA,20250902,2
1038-5-1440092025-GUA#PGA,20250903,2
1038-5-1440092025-GUA#PGA,20250909,2
1038-5-1440092025-GUA#PGA,20250910,2
1038-5-1440092025-GUA#PGA,20250916,2
1038-5-1440092025-GUA#PGA,20250917,2
1038-6-1415062025-PSC#GUA,20250624,2
1038-6-1415062025-PSC#GUA,20250625,2
1038-6-1415092025-PSC#GUA,20250902,2
1038-6-1415092025-PSC#GUA,20250903,2
1038-6-1415092025-PSC#GUA,20250909,2
1038-6-1415092025-PSC#GUA,20250910,2
1038-6-1415092025-PSC#GUA,20250916,2
1038-6-1415092025-PSC#GUA,20250917,2
1038-7-1900062025-GUA#PGA,20250624,2
1038-7-1900062025-GUA#PGA,20250625,2
1038-7-1900092025-GUA#PGA,20250902,2
1038-7-1900092025-GUA#PGA,20250903,2
1038-7-1900092025-GUA#PGA,20250909,2
1038-7-1900092025-GUA#PGA,20250910,2
1038-7-1900092025-GUA#PGA,20250916,2
1038-7-1900092025-GUA#PGA,20250917,2
1038-8-1850062025-PGA#GUA,20250624,2
1038-8-1850062025-PGA#GUA,20250625,2
1038-8-1850092025-PGA#GUA,20250902,2
1038-8-1850092025-PGA#GUA,20250903,2
1038-8-1850092025-PGA#GUA,20250909,2
1038-8-1850092025-PGA#GUA,20250910,2
1038-8-1850092025-PGA#GUA,20250916,2
1038-8-1850092025-PGA#GUA,20250917,2
1039-1-0920102025-LBO#MHD,20251008,2
1039-1-0920102025-LBO#MHD,20251015,2
1039-1-0920102025-LBO#MHD,20251022,2
1039-2-0530102025-MHD#LBO,20251008,2
1039-2-0530102025-MHD#LBO,20251015,2
1039-2-0530102025-MHD#LBO,20251022,2
1042-2-0500092025-GMR#VSE,20250902,2
1042-2-0500092025-GMR#VSE,20250903,2
1042-2-0500092025-GMR#VSE,20250909,2
1042-2-0500092025-GMR#VSE,20250910,2
1042-2-0500092025-GMR#VSE,20250916,2
1042-2-0500092025-GMR#VSE,20250917,2
1042-3-0945092025-VSE#GMR,20250902,2
1042-3-0945092025-VSE#GMR,20250903,2
1042-3-0945092025-VSE#GMR,20250909,2
1042-3-0945092025-VSE#GMR,20250910,2
1042-3-0945092025-VSE#GMR,20250916,2
1042-3-0945092025-VSE#GMR,20250917,2
1044-5-1045102025-LBO#BLO,20251008,2
1044-5-1045102025-LBO#BLO,20251015,2
1044-5-1045102025-LBO#BLO,20251022,2
1044-6-0505102025-BLO#LBO,20251008,2
1044-6-0505102025-BLO#LBO,20251015,2
1044-6-0505102025-BLO#LBO,20251022,2
1044-7-1745102025-LBO#BLO,20251008,2
1044-7-1745102025-LBO#BLO,20251015,2
1044-7-1745102025-LBO#BLO,20251022,2
1044-8-1005102025-BLO#LBO,20251008,2
1044-8-1005102025-BLO#LBO,20251015,2
1044-8-1005102025-BLO#LBO,20251022,2
1046-1-0540102025-COI#BLO,20251008,2
1046-1-0540102025-COI#BLO,20251015,2
1046-1-0540102025-COI#BLO,20251022,2
1046-4-1230102025-BLO#COI,20251008,2
1046-4-1230102025-BLO#COI,20251015,2
1046-4-1230102025-BLO#COI,20251022,2
1047-1-0645102025-COI#VZL,20251008,2
1047-1-0645102025-COI#VZL,20251015,2
1047-1-0645102025-COI#VZL,20251022,2
1047-4-1435102025-VZL#COI,20251008,2
1047-4-1435102025-VZL#COI,20251015,2
1047-4-1435102025-VZL#COI,20251022,2
1048-10-2115102025-BRR#PGA,20251008,2
1048-10-2115102025-BRR#PGA,20251009,2
1048-10-2115102025-BRR#PGA,20251011,2
1048-10-2115102025-BRR#PGA,20251015,2
1048-10-2115102025-BRR#PGA,20251016,2
1048-10-2115102025-BRR#PGA,20251018,2
1048-10-2115102025-BRR#PGA,20251022,2
1048-10-2115102025-BRR#PGA,20251023,2
1048-4-0945062025-BRR#PGA,20250626,2
1048-9-1925102025-PGA#BRR,20251008,2
1048-9-1925102025-PGA#BRR,20251009,2
1048-9-1925102025-PGA#BRR,20251011,2
1048-9-1925102025-PGA#BRR,20251015,2
1048-9-1925102025-PGA#BRR,20251016,2
1048-9-1925102025-PGA#BRR,20251018,2
1048-9-1925102025-PGA#BRR,20251022,2
1048-9-1925102025-PGA#BRR,20251023,2
1050-12-0910102025-PSC#LBO,20251008,2
1050-12-0910102025-PSC#LBO,20251009,2
1050-12-0910102025-PSC#LBO,20251015,2
1050-12-0910102025-PSC#LBO,20251016,2
1050-12-0910102025-PSC#LBO,20251022,2
1050-12-0910102025-PSC#LBO,20251023,2
1050-13-1515102025-LBO#PSC,20251008,2
1050-13-1515102025-LBO#PSC,20251015,2
1050-13-1515102025-LBO#PSC,20251022,2
1050-2-0300102025-PSC#LBO,20251008,2
1050-2-0300102025-PSC#LBO,20251015,2
1050-2-0300102025-PSC#LBO,20251022,2
1050-3-0815102025-LBO#PSC,20251008,2
1050-3-0815102025-LBO#PSC,20251015,2
1050-3-0815102025-LBO#PSC,20251022,2
1050-6-1340102025-PSC#LBO,20251008,2
1050-6-1340102025-PSC#LBO,20251009,2
1050-6-1340102025-PSC#LBO,20251015,2
1050-6-1340102025-PSC#LBO,20251016,2
1050-6-1340102025-PSC#LBO,20251022,2
1050-6-1340102025-PSC#LBO,20251023,2
1050-7-1915102025-LBO#PSC,20251008,2
1050-7-1915102025-LBO#PSC,20251009,2
1050-7-1915102025-LBO#PSC,20251015,2
1050-7-1915102025-LBO#PSC,20251016,2
1050-7-1915102025-LBO#PSC,20251022,2
1050-7-1915102025-LBO#PSC,20251023,2
1050-8-2015102025-PSC#LBO,20251008,2
1050-8-2015102025-PSC#LBO,20251015,2
1050-8-2015102025-PSC#LBO,20251022,2
1050-9-0400102025-LBO#PSC,20251008,2
1050-9-0400102025-LBO#PSC,20251009,2
1050-9-0400102025-LBO#PSC,20251015,2
1050-9-0400102025-LBO#PSC,20251016,2
1050-9-0400102025-LBO#PSC,20251022,2
1050-9-0400102025-LBO#PSC,20251023,2
1051-2-0715102025-LXAP#FAV,20251008,2
